periode;main_branch;branch;cif;norek;type;nama;pn_pengelola;balance;aval_balance;avg_balance;open_date
2025-01-15;KC Jakarta;10451;1000007728;1000000007728;Deposito;Nasabah 07728;PN106964;64440000;179000000;179000000;2022-04-15
2025-01-15;KC Jakarta;10402;1000007729;1000000007729;Giro;Nasabah 07729;PN105190;99000000;275000000;275000000;2024-05-01
2025-01-15;KC Jakarta;10039;1000007730;1000000007730;Giro;Nasabah 07730;PN108423;140060000;298000000;298000000;2021-04-24
2025-01-15;KC Jakarta;10591;1000007731;1000000007731;Deposito;Nasabah 07731;PN107461;106920000;198000000;198000000;2021-06-05
2025-01-15;KC Jakarta;10323;1000007732;1000000007732;Tabungan;Nasabah 07732;PN108421;263730000;447000000;447000000;2024-04-18
2025-01-15;KC Medan;10491;1000007733;1000000007733;Tabungan;Nasabah 07733;PN100590;106640000;172000000;172000000;2021-07-09
2025-01-15;KC Medan;10098;1000007734;1000000007734;Deposito;Nasabah 07734;PN105597;44820000;83000000;83000000;2022-02-20
2025-01-15;KC Makassar;10530;1000007735;1000000007735;Deposito;Nasabah 07735;PN104320;25380000;94000000;94000000;2022-11-10
2025-01-15;KC Semarang;10277;1000007736;1000000007736;Tabungan;Nasabah 07736;PN100678;133200000;180000000;180000000;2022-04-18
2025-01-15;KC Bandung;10480;1000007737;1000000007737;Giro;Nasabah 07737;PN100186;103320000;369000000;369000000;2021-02-16
2025-01-15;KC Jakarta;10406;1000007738;1000000007738;Giro;Nasabah 07738;PN103657;21320000;52000000;52000000;2022-02-26
2025-01-15;KC Semarang;10454;1000007739;1000000007739;Giro;Nasabah 07739;PN107107;182400000;456000000;456000000;2024-01-25
2025-01-15;KC Surabaya;10285;1000007740;1000000007740;Deposito;Nasabah 07740;PN100087;52850000;151000000;151000000;2020-11-05
2025-01-15;KC Makassar;10128;1000007741;1000000007741;Deposito;Nasabah 07741;PN102878;273899999;415000000;415000000;2021-04-26
2025-01-15;KC Medan;10348;1000007742;1000000007742;Giro;Nasabah 07742;PN100918;340340000;442000000;442000000;2024-02-09
2025-01-15;KC Makassar;10089;1000007743;1000000007743;Tabungan;Nasabah 07743;PN106869;117810000;231000000;231000000;2022-07-26
2025-01-15;KC Bandung;10382;1000007744;1000000007744;Giro;Nasabah 07744;PN108700;37530000;139000000;139000000;2020-02-23
2025-01-15;KC Surabaya;10463;1000007745;1000000007745;Giro;Nasabah 07745;PN104520;57599999;128000000;128000000;2023-02-09
2025-01-15;KC Medan;10681;1000007746;1000000007746;Giro;Nasabah 07746;PN101126;44550000;81000000;81000000;2023-05-20
2025-01-15;KC Surabaya;10498;1000007747;1000000007747;Tabungan;Nasabah 07747;PN101975;103800000;173000000;173000000;2022-09-16
2025-01-15;KC Semarang;10638;1000007748;1000000007748;Giro;Nasabah 07748;PN103589;347060000;469000000;469000000;2021-08-24
2025-01-15;KC Bandung;10232;1000007749;1000000007749;Tabungan;Nasabah 07749;PN105032;263450000;479000000;479000000;2020-10-27
2025-01-15;KC Medan;10514;1000007750;1000000007750;Deposito;Nasabah 07750;PN102100;83660000;178000000;178000000;2023-09-18
2025-01-15;KC Semarang;10651;1000007751;1000000007751;Deposito;Nasabah 07751;PN107276;270900000;430000000;430000000;2021-04-15
2025-01-15;KC Bandung;10837;1000007752;1000000007752;Tabungan;Nasabah 07752;PN106158;30810000;79000000;79000000;2024-04-14
2025-01-15;KC Bandung;10440;1000007753;1000000007753;Giro;Nasabah 07753;PN105730;74520000;162000000;162000000;2023-03-14
2025-01-15;KC Makassar;10346;1000007754;1000000007754;Tabungan;Nasabah 07754;PN102453;204750000;315000000;315000000;2021-11-08
2025-01-15;KC Surabaya;10750;1000007755;1000000007755;Deposito;Nasabah 07755;PN100493;119320000;157000000;157000000;2023-04-18
2025-01-15;KC Bandung;10067;1000007756;1000000007756;Tabungan;Nasabah 07756;PN104524;83930000;109000000;109000000;2020-07-15
2025-01-15;KC Bandung;10717;1000007757;1000000007757;Giro;Nasabah 07757;PN106052;67830000;119000000;119000000;2020-10-12
2025-01-15;KC Jakarta;10691;1000007758;1000000007758;Tabungan;Nasabah 07758;PN103215;245100000;430000000;430000000;2021-07-04
2025-01-15;KC Surabaya;10840;1000007759;1000000007759;Tabungan;Nasabah 07759;PN101965;34229999;163000000;163000000;2021-09-02
2025-01-15;KC Surabaya;10481;1000007760;1000000007760;Tabungan;Nasabah 07760;PN102771;245440000;472000000;472000000;2024-11-09
2025-01-15;KC Semarang;10117;1000007761;1000000007761;Deposito;Nasabah 07761;PN100496;14300000;55000000;55000000;2023-03-25
2025-01-15;KC Bandung;10550;1000007762;1000000007762;Tabungan;Nasabah 07762;PN102939;48980000;158000000;158000000;2024-06-17
2025-01-15;KC Medan;10421;1000007763;1000000007763;Deposito;Nasabah 07763;PN107049;178020000;414000000;414000000;2024-01-04
2025-01-15;KC Bandung;10205;1000007764;1000000007764;Giro;Nasabah 07764;PN108359;112840000;364000000;364000000;2024-08-08
2025-01-15;KC Jakarta;10173;1000007765;1000000007765;Giro;Nasabah 07765;PN105407;38760000;57000000;57000000;2022-06-03
2025-01-15;KC Bandung;10796;1000007766;1000000007766;Giro;Nasabah 07766;PN105687;219240000;348000000;348000000;2021-07-13
2025-01-15;KC Jakarta;10684;1000007767;1000000007767;Tabungan;Nasabah 07767;PN103843;175360000;274000000;274000000;2022-02-06
2025-01-15;KC Semarang;10390;1000007768;1000000007768;Giro;Nasabah 07768;PN105394;130260000;334000000;334000000;2023-01-10
2025-01-15;KC Semarang;10026;1000007769;1000000007769;Giro;Nasabah 07769;PN101238;176120000;238000000;238000000;2021-10-03
2025-01-15;KC Medan;10382;1000007770;1000000007770;Tabungan;Nasabah 07770;PN108944;269360000;364000000;364000000;2023-10-04
2025-01-15;KC Surabaya;10029;1000007771;1000000007771;Giro;Nasabah 07771;PN101531;116870000;377000000;377000000;2024-11-19
2025-01-15;KC Semarang;10114;1000007772;1000000007772;Deposito;Nasabah 07772;PN108348;89759999;408000000;408000000;2022-11-24
2025-01-15;KC Medan;10460;1000007773;1000000007773;Giro;Nasabah 07773;PN107769;56160000;144000000;144000000;2023-10-10
2025-01-15;KC Jakarta;10667;1000007774;1000000007774;Giro;Nasabah 07774;PN102543;138600000;180000000;180000000;2022-07-23
2025-01-15;KC Bandung;10734;1000007775;1000000007775;Tabungan;Nasabah 07775;PN101376;115500000;385000000;385000000;2020-11-07
2025-01-15;KC Bandung;10693;1000007776;1000000007776;Deposito;Nasabah 07776;PN102418;141290000;199000000;199000000;2021-07-05
2025-01-15;KC Jakarta;10413;1000007777;1000000007777;Giro;Nasabah 07777;PN106902;119249999;265000000;265000000;2023-03-26
2025-01-15;KC Bandung;10239;1000007778;1000000007778;Giro;Nasabah 07778;PN102084;27550000;95000000;95000000;2024-04-19
2025-01-15;KC Semarang;10009;1000007779;1000000007779;Giro;Nasabah 07779;PN107917;360800000;451000000;451000000;2021-10-04
2025-01-15;KC Bandung;10720;1000007780;1000000007780;Tabungan;Nasabah 07780;PN105763;234000000;312000000;312000000;2022-04-04
2025-01-15;KC Surabaya;10190;1000007781;1000000007781;Tabungan;Nasabah 07781;PN103153;128700000;495000000;495000000;2023-03-03
2025-01-15;KC Bandung;10816;1000007782;1000000007782;Giro;Nasabah 07782;PN104939;123419999;374000000;374000000;2021-09-24
2025-01-15;KC Jakarta;10685;1000007783;1000000007783;Tabungan;Nasabah 07783;PN101293;146000000;200000000;200000000;2020-01-19
2025-01-15;KC Makassar;10511;1000007784;1000000007784;Deposito;Nasabah 07784;PN108295;153510000;301000000;301000000;2020-04-04
2025-01-15;KC Medan;10531;1000007785;1000000007785;Tabungan;Nasabah 07785;PN101682;57119999;272000000;272000000;2020-10-21
2025-01-15;KC Surabaya;10515;1000007786;1000000007786;Deposito;Nasabah 07786;PN105199;100440000;279000000;279000000;2021-01-09
2025-01-15;KC Makassar;10343;1000007787;1000000007787;Deposito;Nasabah 07787;PN106794;248240000;428000000;428000000;2020-10-25
2025-01-15;KC Bandung;10170;1000007788;1000000007788;Tabungan;Nasabah 07788;PN107000;102000000;340000000;340000000;2021-03-23
2025-01-15;KC Semarang;10295;1000007789;1000000007789;Tabungan;Nasabah 07789;PN101005;101169999;151000000;151000000;2024-04-01
2025-01-15;KC Medan;10627;1000007790;1000000007790;Deposito;Nasabah 07790;PN107980;42900000;165000000;165000000;2022-08-22
2025-01-15;KC Surabaya;10430;1000007791;1000000007791;Giro;Nasabah 07791;PN107764;151450000;233000000;233000000;2024-02-10
2025-01-15;KC Medan;10208;1000007792;1000000007792;Deposito;Nasabah 07792;PN108935;158399999;495000000;495000000;2023-03-19
2025-01-15;KC Jakarta;10731;1000007793;1000000007793;Tabungan;Nasabah 07793;PN105465;86040000;239000000;239000000;2024-07-11
2025-01-15;KC Semarang;10334;1000007794;1000000007794;Deposito;Nasabah 07794;PN105567;30780000;114000000;114000000;2021-03-03
2025-01-15;KC Jakarta;10718;1000007795;1000000007795;Tabungan;Nasabah 07795;PN100017;245850000;447000000;447000000;2020-11-17
2025-01-15;KC Makassar;10162;1000007796;1000000007796;Giro;Nasabah 07796;PN107904;48750000;195000000;195000000;2022-02-22
2025-01-15;KC Semarang;10033;1000007797;1000000007797;Deposito;Nasabah 07797;PN101958;137360000;404000000;404000000;2021-05-23
2025-01-15;KC Bandung;10643;1000007798;1000000007798;Tabungan;Nasabah 07798;PN106508;101500000;406000000;406000000;2023-03-24
2025-01-15;KC Medan;10888;1000007799;1000000007799;Deposito;Nasabah 07799;PN108857;187530000;329000000;329000000;2022-05-23
2025-01-15;KC Bandung;10290;1000007800;1000000007800;Tabungan;Nasabah 07800;PN100685;162740000;206000000;206000000;2024-07-01
2025-01-15;KC Medan;10341;1000007801;1000000007801;Tabungan;Nasabah 07801;PN105478;252180000;467000000;467000000;2024-07-20
2025-01-15;KC Makassar;10476;1000007802;1000000007802;Giro;Nasabah 07802;PN108582;100340000;346000000;346000000;2023-07-08
2025-01-15;KC Medan;10106;1000007803;1000000007803;Tabungan;Nasabah 07803;PN108298;108300000;190000000;190000000;2022-07-10
2025-01-15;KC Bandung;10414;1000007804;1000000007804;Tabungan;Nasabah 07804;PN101092;141860000;346000000;346000000;2023-05-17
2025-01-15;KC Surabaya;10683;1000007805;1000000007805;Tabungan;Nasabah 07805;PN106582;253439999;384000000;384000000;2024-04-05
2025-01-15;KC Semarang;10793;1000007806;1000000007806;Giro;Nasabah 07806;PN103347;58520000;76000000;76000000;2022-11-06
2025-01-15;KC Semarang;10690;1000007807;1000000007807;Giro;Nasabah 07807;PN100747;105749999;235000000;235000000;2021-08-16
2025-01-15;KC Surabaya;10300;1000007808;1000000007808;Giro;Nasabah 07808;PN108400;200220000;282000000;282000000;2021-08-23
2025-01-15;KC Jakarta;10595;1000007809;1000000007809;Deposito;Nasabah 07809;PN108480;182819999;277000000;277000000;2022-03-08
2025-01-15;KC Surabaya;10841;1000007810;1000000007810;Deposito;Nasabah 07810;PN107824;277199999;420000000;420000000;2023-07-02
2025-01-15;KC Medan;10615;1000007811;1000000007811;Tabungan;Nasabah 07811;PN106035;25739999;117000000;117000000;2020-02-20
2025-01-15;KC Jakarta;10037;1000007812;1000000007812;Tabungan;Nasabah 07812;PN107854;186119999;282000000;282000000;2023-06-19
2025-01-15;KC Surabaya;10188;1000007813;1000000007813;Deposito;Nasabah 07813;PN105183;163800000;210000000;210000000;2021-11-07
2025-01-15;KC Makassar;10828;1000007814;1000000007814;Giro;Nasabah 07814;PN101031;208260000;267000000;267000000;2020-11-25
2025-01-15;KC Surabaya;10240;1000007815;1000000007815;Tabungan;Nasabah 07815;PN103403;28349999;135000000;135000000;2023-01-23
2025-01-15;KC Bandung;10448;1000007816;1000000007816;Deposito;Nasabah 07816;PN102424;210900000;370000000;370000000;2024-10-12
2025-01-15;KC Semarang;10344;1000007817;1000000007817;Giro;Nasabah 07817;PN108514;180600000;301000000;301000000;2024-04-09
2025-01-15;KC Bandung;10224;1000007818;1000000007818;Deposito;Nasabah 07818;PN106349;192660000;247000000;247000000;2020-04-07
2025-01-15;KC Semarang;10399;1000007819;1000000007819;Tabungan;Nasabah 07819;PN103820;147560000;217000000;217000000;2023-10-23
2025-01-15;KC Jakarta;10633;1000007820;1000000007820;Tabungan;Nasabah 07820;PN102905;96120000;178000000;178000000;2021-09-13
2025-01-15;KC Jakarta;10196;1000007821;1000000007821;Deposito;Nasabah 07821;PN108611;92220000;318000000;318000000;2022-10-06
2025-01-15;KC Surabaya;10195;1000007822;1000000007822;Tabungan;Nasabah 07822;PN104119;33480000;54000000;54000000;2020-03-20
2025-01-15;KC Bandung;10232;1000007823;1000000007823;Giro;Nasabah 07823;PN108094;258480000;359000000;359000000;2020-06-14
2025-01-15;KC Surabaya;10169;1000007824;1000000007824;Deposito;Nasabah 07824;PN105274;18039999;82000000;82000000;2021-05-15
2025-01-15;KC Bandung;10841;1000007825;1000000007825;Giro;Nasabah 07825;PN102136;37050000;57000000;57000000;2020-02-15
2025-01-15;KC Makassar;10504;1000007826;1000000007826;Deposito;Nasabah 07826;PN103314;122850000;195000000;195000000;2022-08-14
2025-01-15;KC Makassar;10535;1000007827;1000000007827;Tabungan;Nasabah 07827;PN101799;136839999;311000000;311000000;2021-04-04
2025-01-15;KC Bandung;10127;1000007828;1000000007828;Deposito;Nasabah 07828;PN103571;25970000;53000000;53000000;2023-07-06
2025-01-15;KC Semarang;10432;1000007829;1000000007829;Deposito;Nasabah 07829;PN104155;90000000;125000000;125000000;2021-05-03
2025-01-15;KC Surabaya;10680;1000007830;1000000007830;Tabungan;Nasabah 07830;PN104839;124409999;377000000;377000000;2021-06-10
2025-01-15;KC Surabaya;10564;1000007831;1000000007831;Giro;Nasabah 07831;PN103921;179840000;281000000;281000000;2024-10-02
2025-01-15;KC Semarang;10830;1000007832;1000000007832;Tabungan;Nasabah 07832;PN105950;210759999;479000000;479000000;2021-07-15
2025-01-15;KC Medan;10888;1000007833;1000000007833;Deposito;Nasabah 07833;PN105964;111000000;300000000;300000000;2021-08-22
2025-01-15;KC Bandung;10610;1000007834;1000000007834;Deposito;Nasabah 07834;PN102469;21060000;81000000;81000000;2020-06-07
2025-01-15;KC Surabaya;10761;1000007835;1000000007835;Deposito;Nasabah 07835;PN107602;68000000;85000000;85000000;2021-07-02
2025-01-15;KC Bandung;10387;1000007836;1000000007836;Tabungan;Nasabah 07836;PN108938;61070000;197000000;197000000;2020-10-07
2025-01-15;KC Bandung;10064;1000007837;1000000007837;Deposito;Nasabah 07837;PN100843;47299999;215000000;215000000;2022-08-24
2025-01-15;KC Semarang;10283;1000007838;1000000007838;Tabungan;Nasabah 07838;PN102660;195720000;466000000;466000000;2023-10-02
2025-01-15;KC Makassar;10077;1000007839;1000000007839;Deposito;Nasabah 07839;PN104280;76850000;145000000;145000000;2021-08-24
2025-01-15;KC Medan;10694;1000007840;1000000007840;Deposito;Nasabah 07840;PN100055;235500000;471000000;471000000;2020-03-27
2025-01-15;KC Makassar;10502;1000007841;1000000007841;Deposito;Nasabah 07841;PN103207;122819999;178000000;178000000;2021-06-03
2025-01-15;KC Surabaya;10339;1000007842;1000000007842;Deposito;Nasabah 07842;PN102851;66360000;237000000;237000000;2021-04-01
2025-01-15;KC Medan;10784;1000007843;1000000007843;Giro;Nasabah 07843;PN108990;79380000;189000000;189000000;2022-08-23
2025-01-15;KC Jakarta;10783;1000007844;1000000007844;Giro;Nasabah 07844;PN107311;271930000;383000000;383000000;2020-11-08
2025-01-15;KC Makassar;10502;1000007845;1000000007845;Giro;Nasabah 07845;PN100961;147839999;462000000;462000000;2020-09-17
2025-01-15;KC Surabaya;10626;1000007846;1000000007846;Tabungan;Nasabah 07846;PN106766;122090000;421000000;421000000;2022-05-16
2025-01-15;KC Medan;10269;1000007847;1000000007847;Tabungan;Nasabah 07847;PN108910;117000000;390000000;390000000;2023-06-18
2025-01-15;KC Jakarta;10802;1000007848;1000000007848;Deposito;Nasabah 07848;PN104746;32760000;63000000;63000000;2023-05-23
2025-01-15;KC Surabaya;10879;1000007849;1000000007849;Deposito;Nasabah 07849;PN107903;193060000;394000000;394000000;2023-04-19
2025-01-15;KC Jakarta;10106;1000007850;1000000007850;Giro;Nasabah 07850;PN100460;128820000;226000000;226000000;2020-05-17
2025-01-15;KC Bandung;10343;1000007851;1000000007851;Giro;Nasabah 07851;PN106765;170100000;270000000;270000000;2022-11-21
2025-01-15;KC Surabaya;10203;1000007852;1000000007852;Deposito;Nasabah 07852;PN101932;71719999;326000000;326000000;2020-08-17
2025-01-15;KC Medan;10830;1000007853;1000000007853;Deposito;Nasabah 07853;PN105834;159360000;332000000;332000000;2020-04-15
2025-01-15;KC Surabaya;10498;1000007854;1000000007854;Tabungan;Nasabah 07854;PN100911;68600000;140000000;140000000;2023-09-22
2025-01-15;KC Makassar;10754;1000007855;1000000007855;Tabungan;Nasabah 07855;PN101584;80240000;118000000;118000000;2023-11-18
2025-01-15;KC Bandung;10482;1000007856;1000000007856;Deposito;Nasabah 07856;PN101843;280000000;400000000;400000000;2020-11-14
2025-01-15;KC Bandung;10668;1000007857;1000000007857;Giro;Nasabah 07857;PN104167;37179999;169000000;169000000;2021-08-10
2025-01-15;KC Jakarta;10383;1000007858;1000000007858;Giro;Nasabah 07858;PN103707;118080000;288000000;288000000;2020-07-02
2025-01-15;KC Bandung;10293;1000007859;1000000007859;Deposito;Nasabah 07859;PN104672;129199999;380000000;380000000;2023-06-10
2025-01-15;KC Semarang;10312;1000007860;1000000007860;Deposito;Nasabah 07860;PN105772;64260000;119000000;119000000;2020-04-23
2025-01-15;KC Makassar;10650;1000007861;1000000007861;Deposito;Nasabah 07861;PN106861;271360000;424000000;424000000;2023-03-13
2025-01-15;KC Medan;10359;1000007862;1000000007862;Giro;Nasabah 07862;PN108754;259150000;355000000;355000000;2021-08-14
2025-01-15;KC Bandung;10684;1000007863;1000000007863;Tabungan;Nasabah 07863;PN105001;104760000;388000000;388000000;2023-11-19
2025-01-15;KC Semarang;10281;1000007864;1000000007864;Deposito;Nasabah 07864;PN107647;202020000;273000000;273000000;2021-06-01
2025-01-15;KC Bandung;10432;1000007865;1000000007865;Deposito;Nasabah 07865;PN102694;336240000;467000000;467000000;2021-02-05
2025-01-15;KC Bandung;10735;1000007866;1000000007866;Deposito;Nasabah 07866;PN108848;108459999;319000000;319000000;2024-04-18
2025-01-15;KC Surabaya;10504;1000007867;1000000007867;Deposito;Nasabah 07867;PN106529;90720000;162000000;162000000;2022-11-14
2025-01-15;KC Medan;10014;1000007868;1000000007868;Giro;Nasabah 07868;PN100594;126000000;225000000;225000000;2024-01-23
2025-01-15;KC Bandung;10199;1000007869;1000000007869;Deposito;Nasabah 07869;PN100007;116740000;449000000;449000000;2021-10-05
2025-01-15;KC Jakarta;10142;1000007870;1000000007870;Giro;Nasabah 07870;PN100404;323760000;426000000;426000000;2024-06-24
2025-01-15;KC Medan;10439;1000007871;1000000007871;Tabungan;Nasabah 07871;PN101228;198400000;248000000;248000000;2021-06-03
2025-01-15;KC Medan;10344;1000007872;1000000007872;Giro;Nasabah 07872;PN107912;263979999;394000000;394000000;2022-02-01
2025-01-15;KC Surabaya;10560;1000007873;1000000007873;Deposito;Nasabah 07873;PN106756;305730000;387000000;387000000;2023-10-23
2025-01-15;KC Semarang;10486;1000007874;1000000007874;Tabungan;Nasabah 07874;PN106013;33480000;62000000;62000000;2024-09-12
2025-01-15;KC Makassar;10713;1000007875;1000000007875;Deposito;Nasabah 07875;PN107217;74820000;129000000;129000000;2020-08-07
2025-01-15;KC Surabaya;10009;1000007876;1000000007876;Tabungan;Nasabah 07876;PN102697;100049999;145000000;145000000;2024-01-26
2025-01-15;KC Makassar;10745;1000007877;1000000007877;Giro;Nasabah 07877;PN105968;310060000;419000000;419000000;2020-07-21
2025-01-15;KC Semarang;10669;1000007878;1000000007878;Deposito;Nasabah 07878;PN103412;137900000;394000000;394000000;2024-05-23
2025-01-15;KC Jakarta;10847;1000007879;1000000007879;Tabungan;Nasabah 07879;PN102892;45240000;116000000;116000000;2022-10-09
